researcher,day,month,year,mesocosm,vase,infection,experiment.day,site,no.,exp.leaf.no,current.leaf.no,exp.day.appeared,length.cm,area.cm,lesion.area,wd.lesion.area,clipped,wd.lesion.pc,lesion.presence,lesion.absence,S1.no.leaves,S2.no.leaves,S1.no.leaves.new,S2.no.leaves.new,no.leaves.new,no.leaves.lost,dehisced.senesced,broken.sheath,delta.sheath.length,day.broke,notes,shoot.no,mortality.day,stat,S1.total.length,S2.total.length,rhizome.length,ag.biomass,bg.biomass,shoot.notes
FRS,7,august,2016,18,24,Y,5,DC,9,1,1,NA,20.184,9.001,3.368,NA,N,37.418,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,18,24,Y,5,DC,9,2,2,NA,25.048,11.515,4.707,NA,Y,40.877,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,18,24,Y,5,DC,9,3,3,NA,9.39,4.631,0.046,NA,Y,0.993,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,17,25,N,5,LP,15,1,1,NA,7.448,2.351,0,NA,N,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,17,25,N,5,LP,15,2,2,NA,17.807,5.766,0,NA,N,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,17,25,N,5,LP,15,3,3,NA,25.753,8.685,0,NA,Y,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,17,25,N,5,LP,15,4,4,NA,8.181,2.738,0.022,NA,Y,0.804,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,17,26,Y,5,LP,29,0,1,NA,11.053,3.719,0,NA,N,0,0,1,5,NA,1,NA,NA,0,N,Y,5.128,2,new.leaf,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,17,26,Y,5,LP,29,1,2,NA,26.98,9.894,0.28,NA,N,2.83,1,0,5,NA,1,NA,NA,0,N,Y,5.128,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,17,26,Y,5,LP,29,2,3,NA,19.254,6.987,2.252,NA,Y,32.231,1,0,5,NA,1,NA,NA,0,N,Y,5.128,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,17,26,Y,5,LP,29,3,4,NA,22.519,9.14,0.066,NA,Y,0.722,1,0,5,NA,1,NA,NA,0,N,Y,5.128,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,17,26,Y,5,LP,29,4,5,NA,5.382,2.321,0.128,NA,Y,5.515,1,0,5,NA,1,NA,NA,0,N,Y,5.128,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,17,27,N,5,DC,24,1,1,NA,10.037,3.751,0,NA,N,0,0,1,2,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,17,27,N,5,DC,24,2,2,NA,6.916,2.883,0.034,NA,Y,1.179,1,0,2,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,17,28,Y,5,WB,7,1,1,NA,18.499,6.693,0.236,NA,N,3.529,1,0,2,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,17,28,Y,5,WB,7,2,2,NA,5.199,1.941,1.941,NA,Y,100,1,0,2,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,17,29,N,5,WB,4,1,1,NA,16.008,6.448,0,NA,N,0,0,1,2,NA,0,NA,NA,0,N,Y,1.122,5,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,17,29,N,5,WB,4,2,2,NA,24.249,10.471,0,NA,Y,0,0,1,2,NA,0,NA,NA,0,N,Y,1.122,5,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,17,30,Y,5,DC,22,1,1,NA,19.112,8.442,2.593,NA,N,30.715,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,17,30,Y,5,DC,22,2,2,NA,19.379,8.889,5.767,NA,Y,64.878,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,17,30,Y,5,DC,22,3,3,NA,8.66,4.276,0.042,NA,Y,0.975,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,17,31,N,5,NB,8,1,1,NA,11.285,4.669,0,NA,N,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,17,31,N,5,NB,8,2,2,NA,19.476,7.645,0,NA,N,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,17,31,N,5,NB,8,3,3,NA,20.441,8.148,0,NA,N,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,17,31,N,5,NB,8,4,4,NA,6.288,2.669,0,NA,Y,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,17,32,Y,5,NB,20,0,1,NA,1.5,NA,0,NA,N,0,0,1,3,NA,1,NA,NA,1,N,N,NA,NA,new.leaf,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,17,32,Y,5,NB,20,1,2,NA,10.851,4.049,2.395,NA,N,59.15,1,0,3,NA,1,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,17,32,Y,5,NB,20,2,3,NA,9.417,3.324,3.324,NA,Y,100,1,0,3,NA,1,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,17,32,Y,5,NB,20,3,4,NA,NA,NA,NA,NA,Y,NA,NA,NA,3,NA,1,NA,NA,1,Y,N,NA,NA,dehisced.D4,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,16,33,N,5,DC,14,1,1,NA,21.761,9.254,0.002,NA,N,0.022,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,16,33,N,5,DC,14,2,2,NA,22.758,9.614,0,NA,Y,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,16,33,N,5,DC,14,3,3,NA,6.385,2.271,0.014,NA,Y,0.616,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,16,33,N,5,DC,14,4,4,NA,11.349,4.955,0.01,NA,Y,0.202,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,16,34,Y,5,DC,13,1,1,NA,21.27,9.818,5.375,NA,N,54.743,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,16,34,Y,5,DC,13,2,2,NA,24.883,11.582,6.257,NA,N,54.02,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,16,34,Y,5,DC,13,3,3,NA,16.111,8.699,2.68,NA,Y,30.808,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,16,35,N,5,NB,27,1,1,NA,19.432,8.249,0,NA,N,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,2nd.shoot.emerging,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,16,35,N,5,NB,27,2,2,NA,35.746,15.866,0,NA,Y,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,2nd.shoot.emerging,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,16,35,N,5,NB,27,3,3,NA,24.297,10.912,0,NA,Y,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,2nd.shoot.emerging,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,16,35,N,5,NB,27,4,4,NA,16.564,7.892,0,NA,Y,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,2nd.shoot.emerging,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,16,36,Y,5,LP,16,1,1,NA,7.433,3.006,0,NA,N,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,16,36,Y,5,LP,16,2,2,NA,16.695,6.761,3.994,NA,N,59.074,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,16,36,Y,5,LP,16,3,3,NA,29.209,12.519,0.285,NA,Y,2.277,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,16,36,Y,5,LP,16,4,4,NA,7.354,3.378,0.036,NA,Y,1.064,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,16,37,N,5,WB,10,1,1,NA,17.027,7.576,0.382,NA,Y,5.042,1,0,2,NA,0,NA,NA,0,N,Y,5.757,5,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,16,37,N,5,WB,10,2,2,NA,6.047,3.683,0,NA,Y,0,0,1,2,NA,0,NA,NA,0,N,Y,5.757,5,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,16,38,Y,5,WB,23,1,1,NA,8.739,3.352,1.564,NA,N,46.659,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,16,38,Y,5,WB,23,2,2,NA,28.534,11.633,3.681,NA,Y,31.643,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,16,38,Y,5,WB,23,3,3,NA,4.073,1.69,0.004,NA,Y,0.237,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,16,39,N,5,LP,3,1,1,NA,7.05,2.478,0,NA,N,0,0,1,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,16,39,N,5,LP,3,2,2,NA,15.185,5.616,0,NA,N,0,0,1,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,16,39,N,5,LP,3,3,3,NA,7.722,2.928,0,NA,Y,0,0,1,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,16,40,Y,5,NB,12,1,1,NA,9.758,3.642,0,NA,N,0,0,1,3,NA,0,NA,NA,1,N,Y,5.721,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,16,40,Y,5,NB,12,2,2,NA,20.785,8.333,4.502,NA,N,54.026,1,0,3,NA,0,NA,NA,1,N,Y,5.721,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,16,40,Y,5,NB,12,3,3,NA,24.115,10.202,0.479,NA,Y,4.699,1,0,3,NA,0,NA,NA,1,N,Y,5.721,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,16,40,Y,5,NB,12,4,4,NA,NA,NA,NA,NA,Y,NA,NA,NA,3,NA,0,NA,NA,1,Y,Y,5.721,4,dehisced.D3,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,15,41,N,5,LP,22,0,1,NA,2.689,0.925,0,NA,N,0,0,1,4,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,15,41,N,5,LP,22,1,2,NA,21.955,8.664,0,NA,N,0,0,1,4,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,15,41,N,5,LP,22,2,3,NA,20.574,8.43,0,NA,Y,0,0,1,4,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,15,41,N,5,LP,22,3,4,NA,19.532,8.21,0,NA,Y,0,0,1,4,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,15,42,Y,5,NB,18,1,1,NA,8.255,3.654,1.194,NA,N,32.669,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,15,42,Y,5,NB,18,2,2,NA,22.653,10.308,6.381,NA,N,61.903,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,15,42,Y,5,NB,18,3,3,NA,14.623,6.889,2.278,NA,Y,33.067,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,15,42,Y,5,NB,18,4,4,NA,22.967,11.327,0.56,NA,Y,4.944,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,15,43,N,5,DC,8,1,1,NA,13.65,6.394,0,NA,N,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,15,43,N,5,DC,8,2,2,NA,20.946,10.165,0,NA,Y,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,15,43,N,5,DC,8,3,3,NA,14.721,7.314,0.698,NA,Y,9.543,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,15,43,N,5,DC,8,4,4,NA,9.62,4.995,0.02,NA,Y,0.4,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,15,44,Y,5,WB,17,1,1,NA,16.645,7.049,0.53,NA,Y,7.519,1,0,1,NA,0,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,15,44,Y,5,WB,17,2,2,NA,NA,NA,NA,NA,Y,NA,NA,NA,1,NA,0,NA,NA,1,Y,N,NA,NA,dehisced.D2,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,15,45,N,5,NB,14,0,1,NA,3.567,1.348,0,NA,N,0,0,1,4,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,15,45,N,5,NB,14,1,2,NA,14.79,6.094,0,NA,N,0,0,1,4,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,15,45,N,5,NB,14,2,3,NA,21.349,8.339,0,NA,N,0,0,1,4,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,15,45,N,5,NB,14,3,4,NA,28.091,11.146,0.044,NA,N,0.395,1,0,4,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,15,46,Y,5,LP,20,1,1,NA,6.913,2.753,0.652,NA,N,23.683,1,0,3,NA,0,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,15,46,Y,5,LP,20,2,2,NA,14.901,5.961,4.208,NA,N,70.592,1,0,3,NA,0,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,15,46,Y,5,LP,20,3,3,NA,18.953,7.801,0.039,NA,N,0.5,1,0,3,NA,0,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,15,46,Y,5,LP,20,4,4,NA,13.957,5.883,1.482,NA,Y,25.189,1,0,3,NA,0,NA,NA,1,Y,N,NA,NA,dehisced.D5,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,15,47,N,5,WB,2,1,1,NA,25.471,10.668,0,NA,Y,0,0,1,2,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,15,47,N,5,WB,2,2,2,NA,18.795,8.204,0,NA,Y,0,0,1,2,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,15,48,Y,5,DC,3,1,1,NA,4.988,2.042,0,NA,N,0,0,1,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,15,48,Y,5,DC,3,2,2,NA,29.33,12.165,4.399,NA,N,36.161,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,15,48,Y,5,DC,3,3,3,NA,5.549,2.501,0,NA,Y,0,0,1,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,23,49,N,5,LP,23,1,1,NA,10.661,3.562,0,NA,N,0,0,1,3,NA,0,NA,NA,0,N,N,NA,NA,vector.leaf.three,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,23,49,N,5,LP,23,2,2,NA,11.944,4.064,0,NA,Y,0,0,1,3,NA,0,NA,NA,0,N,N,NA,NA,vector.leaf.three,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,23,49,N,5,LP,23,3,3,NA,20.164,7.229,0,NA,N,0,0,1,3,NA,0,NA,NA,0,N,N,NA,NA,vector.leaf.three,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,23,50,Y,5,LP,19,1,1,NA,18.261,5.742,1.691,NA,N,29.45,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,23,50,Y,5,LP,19,2,2,NA,10.804,3.343,3.343,NA,Y,100,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,23,50,Y,5,LP,19,3,3,NA,4.714,1.593,0.069,NA,Y,4.331,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,23,51,N,5,NB,9,1,1,NA,6.262,2.387,0,NA,N,0,0,1,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,23,51,N,5,NB,9,2,2,NA,23.995,10.346,0,NA,N,0,0,1,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,23,51,N,5,NB,9,3,3,NA,34.614,14.853,0.184,NA,N,1.239,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,23,52,Y,5,NB,4,0,1,NA,4.047,1.523,0.006,NA,N,0.394,1,0,4,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,23,52,Y,5,NB,4,1,2,NA,19.931,8.744,0.888,NA,N,10.153,1,0,4,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,23,52,Y,5,NB,4,2,3,NA,31.807,13.367,5.109,NA,N,38.221,1,0,4,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,23,52,Y,5,NB,4,3,4,NA,30.022,13.567,0.306,NA,Y,2.255,1,0,4,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,23,53,N,5,WB,6,1,1,NA,10.106,3.787,0,NA,N,0,0,1,2,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,23,53,N,5,WB,6,2,2,NA,8.347,3.327,0.003,NA,Y,0.09,1,0,2,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,23,54,Y,5,WB,30,1,1,NA,6.864,2.778,0.762,NA,N,27.43,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,23,54,Y,5,WB,30,2,2,NA,17.085,7.461,4.052,NA,N,54.309,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,23,54,Y,5,WB,30,3,3,NA,9.386,4.738,0.023,NA,Y,0.485,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,23,54,Y,5,WB,30,4,4,NA,10.217,4.825,0.152,NA,Y,3.15,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,23,55,N,5,DC,20,1,1,NA,5.137,1.656,0,NA,N,0,0,1,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,23,55,N,5,DC,20,2,2,NA,9.956,3.535,0,NA,Y,0,0,1,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,23,55,N,5,DC,20,3,3,NA,8.852,3.256,0,NA,Y,0,0,1,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,23,56,Y,5,DC,27,1,1,NA,11.968,4.223,0.083,NA,N,1.973,1,0,3,NA,0,NA,NA,0,N,Y,3.833,5,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,23,56,Y,5,DC,27,2,2,NA,20.742,7.057,2.805,NA,N,39.742,1,0,3,NA,0,NA,NA,0,N,Y,3.833,5,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,23,56,Y,5,DC,27,3,3,NA,22.974,8.992,0.17,NA,Y,1.891,1,0,3,NA,0,NA,NA,0,N,Y,3.833,5,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,24,57,N,5,LP,13,1,1,NA,10.173,3.451,0,NA,N,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,24,57,N,5,LP,13,2,2,NA,16.644,5.935,0,NA,N,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,24,57,N,5,LP,13,3,3,NA,13.56,5.154,0,NA,Y,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,24,57,N,5,LP,13,4,4,NA,7.961,3.293,0,NA,Y,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,24,58,Y,5,NB,2,1,1,NA,4.699,1.544,0,NA,N,0,0,1,2,NA,0,NA,NA,2,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,24,58,Y,5,NB,2,2,2,NA,16.542,5.645,4.174,NA,N,73.942,1,0,2,NA,0,NA,NA,2,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,24,58,Y,5,NB,2,3,3,NA,NA,NA,NA,NA,N,NA,NA,NA,2,NA,0,NA,NA,2,Y,N,NA,NA,dehisced.D3.handling,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,24,58,Y,5,NB,2,4,4,NA,NA,NA,NA,NA,N,NA,NA,NA,2,NA,0,NA,NA,2,Y,N,NA,NA,dehisced.D4.natural,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,24,59,N,5,WB,12,0,1,NA,10.959,4.922,0,NA,N,0,0,1,4,NA,1,NA,NA,0,N,Y,16.85,5,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,24,59,N,5,WB,12,1,2,NA,36.595,15.698,0,NA,Y,0,0,1,4,NA,1,NA,NA,0,N,Y,16.85,5,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,24,59,N,5,WB,12,2,3,NA,33.646,14.655,0,NA,Y,0,0,1,4,NA,1,NA,NA,0,N,Y,16.85,5,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,24,59,N,5,WB,12,3,4,NA,32.893,14.242,0.406,NA,Y,2.851,1,0,4,NA,1,NA,NA,0,N,Y,16.85,5,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,24,60,Y,5,LP,5,1,1,NA,13.209,4.261,0.101,NA,N,2.37,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,24,60,Y,5,LP,5,2,2,NA,21.26,7.245,3.685,NA,N,50.863,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,24,60,Y,5,LP,5,3,3,NA,13.189,4.71,0.005,NA,Y,0.105,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,24,60,Y,5,LP,5,4,4,NA,7.632,2.934,0.122,NA,Y,4.158,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,24,61,N,5,DC,15,0,1,NA,3.49,1.425,0,NA,N,0,0,1,5,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
